year,region,season,measure,unit,value_gastat,source_file_gastat,source_sheet,source_table,source_excel_row,value_csv,source_file_csv,_merge,absolute_difference,percentage_difference,agreement_status,selected_source,selected_value,justification
2022,Al-Bahah,Winter,Cost,SAR,95129436.74375257,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,19,95129436.74375255,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,1.4901161193847656e-08,1.5664090636830412e-14,Agreement within tolerance,GASTAT original workbook,95129436.74375257,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Jouf,Rest of the year,Consumption,kWh,1929485006.555684,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,20,1929485006.555684,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1929485006.555684,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Jouf,Rest of the year,Cost,SAR,411401253.00673836,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,20,411401253.0067384,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,5.960464477539063e-08,1.448820205086112e-14,Agreement within tolerance,GASTAT original workbook,411401253.00673836,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Jouf,Winter,Consumption,kWh,577782031.280273,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,20,577782031.280273,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,577782031.280273,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Jouf,Winter,Cost,SAR,124274911.48681298,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,20,124274911.48681298,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,124274911.48681298,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Qassim,Rest of the year,Consumption,kWh,7042941762.035676,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,11,7042941762.035676,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,7042941762.035676,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Qassim,Rest of the year,Cost,SAR,1517744512.6265588,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,11,1517744512.6265588,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1517744512.6265588,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Qassim,Winter,Consumption,kWh,1319360022.1135771,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,11,1319360022.1135771,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1319360022.1135771,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Qassim,Winter,Cost,SAR,285900564.70996886,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,11,285900564.70996886,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,285900564.70996886,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Asir,Rest of the year,Consumption,kWh,7068160876.405769,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,13,7068160876.405769,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,7068160876.405769,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Asir,Rest of the year,Cost,SAR,1526917250.8940885,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,13,1526917250.8940885,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1526917250.8940885,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Asir,Winter,Consumption,kWh,1904918502.7695234,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,13,1904918502.7695236,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,2.384185791015625e-07,1.2515946417389008e-14,Agreement within tolerance,GASTAT original workbook,1904918502.7695234,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Asir,Winter,Cost,SAR,414583416.78546774,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,13,414583416.7854677,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,5.960464477539063e-08,1.437699685084942e-14,Agreement within tolerance,GASTAT original workbook,414583416.78546774,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Eastern Region,Rest of the year,Consumption,kWh,22330217672.695526,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,12,22330217672.695526,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,22330217672.695526,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Eastern Region,Rest of the year,Cost,SAR,4749091858.992446,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,12,4749091858.992446,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,4749091858.992446,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Eastern Region,Winter,Consumption,kWh,3560456040.834077,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,12,3560456040.834077,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,3560456040.834077,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Eastern Region,Winter,Cost,SAR,775137570.7781062,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,12,775137570.7781062,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,775137570.7781062,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Hail,Rest of the year,Consumption,kWh,3554537683.625925,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,15,3554537683.625925,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,3554537683.625925,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Hail,Rest of the year,Cost,SAR,768668166.6378961,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,15,768668166.6378961,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,768668166.6378961,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Hail,Winter,Consumption,kWh,916045926.6751179,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,15,916045926.675118,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,1.1920928955078125e-07,1.301346210702159e-14,Agreement within tolerance,GASTAT original workbook,916045926.6751179,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Hail,Winter,Cost,SAR,197964852.49643362,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,15,197964852.4964336,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,2.9802322387695312e-08,1.5054350311115055e-14,Agreement within tolerance,GASTAT original workbook,197964852.49643362,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Jazan,Rest of the year,Consumption,kWh,6363299962.5908575,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,17,6363299962.5908575,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,6363299962.5908575,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Jazan,Rest of the year,Cost,SAR,1399549855.4882736,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,17,1399549855.4882736,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1399549855.4882736,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Jazan,Winter,Consumption,kWh,1474368226.1921697,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,17,1474368226.1921697,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1474368226.1921697,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Jazan,Winter,Cost,SAR,319863623.9876814,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,17,319863623.9876814,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,319863623.9876814,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Madinah,Rest of the year,Consumption,kWh,9116706247.741154,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,10,9116706247.741154,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,9116706247.741154,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Madinah,Rest of the year,Cost,SAR,1959853435.2443635,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,10,1959853435.2443635,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1959853435.2443635,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Madinah,Winter,Consumption,kWh,1603432658.666758,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,10,1603432658.666758,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1603432658.666758,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Madinah,Winter,Cost,SAR,351392203.2630456,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,10,351392203.2630456,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,351392203.2630456,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Makkah,Rest of the year,Consumption,kWh,34857940792.14248,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,9,34857940792.14248,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,34857940792.14248,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Makkah,Rest of the year,Cost,SAR,7484200719.778509,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,9,7484200719.778509,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,7484200719.778509,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Makkah,Winter,Consumption,kWh,6905449416.637841,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,9,6905449416.637841,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,6905449416.637841,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Makkah,Winter,Cost,SAR,1506458087.9232626,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,9,1506458087.9232626,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1506458087.9232626,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Najran,Rest of the year,Consumption,kWh,2217208939.165246,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,18,2217208939.165246,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,2217208939.165246,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Najran,Rest of the year,Cost,SAR,474613344.810183,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,18,474613344.810183,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,474613344.810183,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Najran,Winter,Consumption,kWh,473619158.64732385,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,18,473619158.6473239,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,5.960464477539063e-08,1.2584931096458173e-14,Agreement within tolerance,GASTAT original workbook,473619158.64732385,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Najran,Winter,Cost,SAR,103258087.85763454,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,18,103258087.85763454,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,103258087.85763454,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Northern Borders,Rest of the year,Consumption,kWh,1767270866.0853336,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,16,1767270866.0853336,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1767270866.0853336,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Northern Borders,Rest of the year,Cost,SAR,390337957.2707812,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,16,390337957.2707812,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,390337957.2707812,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Northern Borders,Winter,Consumption,kWh,455981401.88894534,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,16,455981401.8889453,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,5.960464477539063e-08,1.3071727164413471e-14,Agreement within tolerance,GASTAT original workbook,455981401.88894534,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Northern Borders,Winter,Cost,SAR,98825697.08041094,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,16,98825697.08041094,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,98825697.08041094,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Riyadh,Rest of the year,Consumption,kWh,41758614119.97405,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,8,41758614119.97405,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,41758614119.97405,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Riyadh,Rest of the year,Cost,SAR,9058109828.138418,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,8,9058109828.138418,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,9058109828.138418,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Riyadh,Winter,Consumption,kWh,7051873187.09648,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,8,7051873187.09648,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,7051873187.09648,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Riyadh,Winter,Cost,SAR,1530701468.4044638,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,8,1530701468.4044638,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1530701468.4044638,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Tabuk,Rest of the year,Consumption,kWh,3992525149.8256235,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,14,3992525149.825624,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,4.76837158203125e-07,1.1943247451401807e-14,Agreement within tolerance,GASTAT original workbook,3992525149.8256235,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Tabuk,Rest of the year,Cost,SAR,858495393.3211132,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,14,858495393.3211132,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,858495393.3211132,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Tabuk,Winter,Consumption,kWh,879807667.6899235,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,14,879807667.6899235,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,879807667.6899235,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Tabuk,Winter,Cost,SAR,190772517.64892492,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,14,190772517.6489249,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,2.9802322387695312e-08,1.5621915963042418e-14,Agreement within tolerance,GASTAT original workbook,190772517.64892492,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
